種類,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,取引時期,取引時期（年）,築年数
中古マンション等,千葉県,船橋市,二子町,,,22000000,３ＬＤＫ,70.0,1996年,2009年第1四半期,2009,13.0
中古マンション等,千葉県,船橋市,本町,,,17000000,３ＬＤＫ,80.0,1979年,2009年第1四半期,2009,30.0
中古マンション等,千葉県,船橋市,本町,,,34000000,３ＬＤＫ,70.0,2007年,2009年第1四半期,2009,2.0
中古マンション等,千葉県,船橋市,本町,,,31000000,２ＬＤＫ,60.0,2000年,2009年第1四半期,2009,9.0
宅地(土地と建物),千葉県,船橋市,本町,,,50000000,その他,125.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,本町,,,540000000,その他,630.0,1989年,2009年第1四半期,2009,20.0
中古マンション等,千葉県,船橋市,本町,,,15000000,１Ｋ,25.0,2006年,2009年第1四半期,2009,3.0
中古マンション等,千葉県,船橋市,本町,,,30000000,３ＬＤＫ,60.0,1996年,2009年第1四半期,2009,13.0
中古マンション等,千葉県,船橋市,本町,,,25000000,２ＬＤＫ,55.0,1996年,2009年第1四半期,2009,13.0
宅地(土地と建物),千葉県,船橋市,馬込町,,,23000000,その他,200.0,2007年,2009年第1四半期,2009,2.0
宅地(土地と建物),千葉県,船橋市,馬込町,,,31000000,その他,120.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,馬込町,,,22000000,その他,165.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,南三咲,,,15000000,その他,105.0,1986年,2009年第1四半期,2009,23.0
中古マンション等,千葉県,船橋市,本中山,,,35000000,３ＬＤＫ,70.0,2008年,2009年第1四半期,2009,1.0
中古マンション等,千葉県,船橋市,本中山,,,19000000,２ＬＤＫ,60.0,2000年,2009年第1四半期,2009,9.0
中古マンション等,千葉県,船橋市,本中山,,,9800000,２ＬＤＫ,45.0,1963年,2009年第1四半期,2009,46.0
中古マンション等,千葉県,船橋市,本中山,,,33000000,３ＬＤＫ,80.0,2008年,2009年第1四半期,2009,1.0
中古マンション等,千葉県,船橋市,本中山,,,40000000,３ＬＤＫ,70.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,本中山,,,46000000,その他,65.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,本中山,,,14000000,その他,65.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,本中山,,,460000000,その他,250.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,本中山,,,11000000,その他,55.0,1977年,2009年第1四半期,2009,32.0
中古マンション等,千葉県,船橋市,山野町,,,11000000,１ＬＤＫ,45.0,1974年,2009年第1四半期,2009,35.0
中古マンション等,千葉県,船橋市,山野町,,,28000000,３ＬＤＫ,65.0,1998年,2009年第1四半期,2009,11.0
中古マンション等,千葉県,船橋市,山野町,,,24000000,２ＬＤＫ,75.0,2004年,2009年第1四半期,2009,5.0
中古マンション等,千葉県,船橋市,市場,,,15000000,３ＬＤＫ,75.0,1985年,2009年第1四半期,2009,24.0
宅地(土地と建物),千葉県,船橋市,新高根,,,27000000,その他,145.0,1996年,2009年第1四半期,2009,13.0
宅地(土地と建物),千葉県,船橋市,新高根,,,38000000,その他,190.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,中野木,,,46000000,その他,125.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,七林町,,,38000000,その他,110.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,七林町,,,20000000,その他,125.0,,2009年第1四半期,2009,
中古マンション等,千葉県,船橋市,習志野,,,16000000,３ＬＤＫ,75.0,2000年,2009年第1四半期,2009,9.0
宅地(土地と建物),千葉県,船橋市,習志野,,,19000000,その他,85.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,西船,,,44000000,その他,110.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,西船,,,7700000,３ＬＤＫ,60.0,1985年,2009年第1四半期,2009,24.0
宅地(土地と建物),千葉県,船橋市,西船,,,53000000,その他,105.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,西船,,,45000000,その他,170.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,西船,,,240000000,その他,1900.0,1972年,2009年第1四半期,2009,37.0
宅地(土地と建物),千葉県,船橋市,東中山,,,43000000,その他,110.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,松が丘,,,14000000,その他,135.0,1988年,2009年第1四半期,2009,21.0
宅地(土地と建物),千葉県,船橋市,三咲,,,21000000,その他,220.0,1988年,2009年第1四半期,2009,21.0
宅地(土地と建物),千葉県,船橋市,三咲,,,8000000,その他,70.0,1973年,2009年第1四半期,2009,36.0
宅地(土地と建物),千葉県,船橋市,三咲,,,20000000,その他,195.0,1987年,2009年第1四半期,2009,22.0
宅地(土地と建物),千葉県,船橋市,三咲,,,16000000,その他,130.0,2006年,2009年第1四半期,2009,3.0
宅地(土地と建物),千葉県,船橋市,三咲,,,30000000,その他,165.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,三咲,,,38000000,その他,180.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,みやぎ台,,,34000000,その他,165.0,1989年,2009年第1四半期,2009,20.0
中古マンション等,千葉県,船橋市,薬円台,,,1500000,１Ｋ,15.0,1993年,2009年第1四半期,2009,16.0
中古マンション等,千葉県,船橋市,薬円台,,,10000000,３ＬＤＫ,80.0,1998年,2009年第1四半期,2009,11.0
中古マンション等,千葉県,船橋市,薬円台,,,18000000,４ＬＤＫ,80.0,1998年,2009年第1四半期,2009,11.0
中古マンション等,千葉県,船橋市,薬円台,,,1500000,１Ｋ,15.0,1993年,2009年第1四半期,2009,16.0
宅地(土地と建物),千葉県,船橋市,山手,,,7200000,その他,55.0,1987年,2009年第1四半期,2009,22.0
中古マンション等,千葉県,船橋市,山手,,,8800000,３ＬＤＫ,65.0,1982年,2009年第1四半期,2009,27.0
宅地(土地と建物),千葉県,船橋市,山手,,,22000000,その他,100.0,1998年,2009年第1四半期,2009,11.0
中古マンション等,千葉県,船橋市,前原西,,,34000000,４ＬＤＫ,85.0,2002年,2009年第1四半期,2009,7.0
中古マンション等,千葉県,船橋市,旭町,,,13000000,３ＬＤＫ,70.0,1994年,2009年第1四半期,2009,15.0
宅地(土地と建物),千葉県,船橋市,旭町,,,28000000,その他,100.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,海神町,,,5700000,２ＬＤＫ,55.0,1976年,2009年第1四半期,2009,33.0
中古マンション等,千葉県,船橋市,海神町,,,9200000,２ＬＤＫ,55.0,1976年,2009年第1四半期,2009,33.0
中古マンション等,千葉県,船橋市,海神町,,,33000000,３ＬＤＫ,65.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,上山町,,,31000000,その他,115.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,上山町,,,32000000,その他,130.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,芝山,,,12000000,その他,130.0,1984年,2009年第1四半期,2009,25.0
中古マンション等,千葉県,船橋市,芝山,,,6000000,３ＬＤＫ,45.0,1977年,2009年第1四半期,2009,32.0
宅地(土地と建物),千葉県,船橋市,芝山,,,28000000,その他,115.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,高根台,,,29000000,その他,120.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,高根台,,,27000000,その他,120.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,滝台,,,23000000,３ＬＤＫ,80.0,2007年,2009年第1四半期,2009,2.0
宅地(土地と建物),千葉県,船橋市,滝台,,,33000000,その他,125.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,田喜野井,,,26000000,その他,150.0,2004年,2009年第1四半期,2009,5.0
宅地(土地と建物),千葉県,船橋市,田喜野井,,,32000000,その他,125.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,田喜野井,,,20000000,その他,125.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,田喜野井,,,27000000,その他,115.0,2008年,2009年第1四半期,2009,1.0
中古マンション等,千葉県,船橋市,田喜野井,,,2700000,１Ｋ,15.0,1991年,2009年第1四半期,2009,18.0
宅地(土地と建物),千葉県,船橋市,西習志野,,,22000000,その他,175.0,1989年,2009年第1四半期,2009,20.0
宅地(土地と建物),千葉県,船橋市,西習志野,,,22000000,その他,320.0,1971年,2009年第1四半期,2009,38.0
宅地(土地と建物),千葉県,船橋市,西習志野,,,29000000,その他,95.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,浜町,,,34000000,その他,110.0,2008年,2009年第1四半期,2009,1.0
中古マンション等,千葉県,船橋市,浜町,,,39000000,３ＬＤＫ,95.0,2007年,2009年第1四半期,2009,2.0
中古マンション等,千葉県,船橋市,浜町,,,32000000,３ＬＤＫ,85.0,2003年,2009年第1四半期,2009,6.0
中古マンション等,千葉県,船橋市,浜町,,,30000000,４ＬＤＫ,80.0,2007年,2009年第1四半期,2009,2.0
中古マンション等,千葉県,船橋市,浜町,,,29000000,３ＬＤＫ,70.0,2007年,2009年第1四半期,2009,2.0
中古マンション等,千葉県,船橋市,浜町,,,14000000,３ＬＤＫ,70.0,1979年,2009年第1四半期,2009,30.0
中古マンション等,千葉県,船橋市,浜町,,,31000000,３ＬＤＫ,65.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,東船橋,,,40000000,その他,135.0,2005年,2009年第1四半期,2009,4.0
宅地(土地と建物),千葉県,船橋市,東船橋,,,37000000,その他,110.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,東船橋,,,19000000,４ＬＤＫ,95.0,1983年,2009年第1四半期,2009,26.0
宅地(土地と建物),千葉県,船橋市,東船橋,,,80000000,その他,160.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,藤原,,,32000000,その他,120.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,藤原,,,7700000,３ＬＤＫ,65.0,1995年,2009年第1四半期,2009,14.0
宅地(土地と建物),千葉県,船橋市,藤原,,,26000000,その他,155.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,二和東,,,33000000,その他,165.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,二和東,,,42000000,その他,130.0,1992年,2009年第1四半期,2009,17.0
中古マンション等,千葉県,船橋市,前原西,,,18000000,３ＬＤＫ,55.0,2003年,2009年第1四半期,2009,6.0
宅地(土地と建物),千葉県,船橋市,二和東,,,5000000,その他,70.0,1977年,2009年第1四半期,2009,32.0
宅地(土地と建物),千葉県,船橋市,二和東,,,33000000,その他,165.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,二和東,,,35000000,その他,165.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,二和東,,,33000000,その他,165.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,前原西,,,35000000,４ＬＤＫ,85.0,2000年,2009年第1四半期,2009,9.0
宅地(土地と建物),千葉県,船橋市,前原西,,,28000000,その他,105.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,前原西,,,25000000,その他,170.0,1985年,2009年第1四半期,2009,24.0
宅地(土地と建物),千葉県,船橋市,前原西,,,35000000,その他,110.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,前原西,,,55000000,その他,135.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,前原西,,,34000000,その他,95.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,前原西,,,150000000,その他,280.0,1992年,2009年第1四半期,2009,17.0
宅地(土地と建物),千葉県,船橋市,前貝塚町,,,5000000,その他,60.0,1976年,2009年第1四半期,2009,33.0
宅地(土地と建物),千葉県,船橋市,前貝塚町,,,23000000,その他,110.0,1972年,2009年第1四半期,2009,37.0
中古マンション等,千葉県,船橋市,緑台,,,3000000,３ＬＤＫ,70.0,1972年,2009年第1四半期,2009,37.0
中古マンション等,千葉県,船橋市,緑台,,,4500000,２ＬＤＫ,60.0,1973年,2009年第1四半期,2009,36.0
中古マンション等,千葉県,船橋市,緑台,,,5500000,３ＬＤＫ,70.0,1973年,2009年第1四半期,2009,36.0
中古マンション等,千葉県,船橋市,緑台,,,4500000,３ＬＤＫ,50.0,1972年,2009年第1四半期,2009,37.0
宅地(土地と建物),千葉県,船橋市,南本町,,,30000000,その他,90.0,2006年,2009年第1四半期,2009,3.0
宅地(土地と建物),千葉県,船橋市,三山,,,23000000,その他,150.0,1988年,2009年第1四半期,2009,21.0
宅地(土地と建物),千葉県,船橋市,三山,,,43000000,その他,145.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,三山,,,37000000,その他,135.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,三山,,,28000000,その他,130.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,三山,,,29000000,その他,120.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,三山,,,12000000,その他,115.0,1986年,2009年第1四半期,2009,23.0
宅地(土地と建物),千葉県,船橋市,三山,,,16000000,その他,210.0,1979年,2009年第1四半期,2009,30.0
宅地(土地と建物),千葉県,船橋市,三山,,,4100000,その他,100.0,1988年,2009年第1四半期,2009,21.0
宅地(土地と建物),千葉県,船橋市,宮本,,,42000000,その他,115.0,2008年,2009年第1四半期,2009,1.0
中古マンション等,千葉県,船橋市,宮本,,,4600000,２ＬＤＫ,45.0,1974年,2009年第1四半期,2009,35.0
中古マンション等,千葉県,船橋市,宮本,,,45000000,３ＬＤＫ,80.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,宮本,,,40000000,その他,100.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,宮本,,,34000000,３ＬＤＫ,75.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,宮本,,,23000000,その他,145.0,1987年,2009年第1四半期,2009,22.0
宅地(土地と建物),千葉県,船橋市,八木が谷,,,27000000,その他,165.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,夏見台,,,31000000,３ＬＤＫ,85.0,2003年,2009年第1四半期,2009,6.0
中古マンション等,千葉県,船橋市,夏見,,,24000000,３ＬＤＫ,75.0,2004年,2009年第1四半期,2009,5.0
中古マンション等,千葉県,船橋市,夏見,,,9000000,３ＬＤＫ,65.0,1978年,2009年第1四半期,2009,31.0
中古マンション等,千葉県,船橋市,印内,,,34000000,２ＬＤＫ,95.0,2005年,2009年第1四半期,2009,4.0
宅地(土地と建物),千葉県,船橋市,印内,,,46000000,その他,100.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,印内,,,49000000,その他,180.0,1998年,2009年第1四半期,2009,11.0
中古マンション等,千葉県,船橋市,印内,,,14000000,２ＬＤＫ,75.0,1983年,2009年第1四半期,2009,26.0
宅地(土地と建物),千葉県,船橋市,大穴北,,,16000000,その他,100.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,夏見,,,16000000,２ＬＤＫ,80.0,,2009年第1四半期,2009,
宅地(土地と建物),千葉県,船橋市,大穴南,,,17000000,その他,120.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,大穴南,,,20000000,その他,120.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,大穴南,,,19000000,その他,100.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,大穴南,,,19000000,その他,120.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,大穴南,,,13000000,その他,85.0,1993年,2009年第1四半期,2009,16.0
宅地(土地と建物),千葉県,船橋市,大穴南,,,20000000,その他,120.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,海神,,,30000000,その他,145.0,2005年,2009年第1四半期,2009,4.0
中古マンション等,千葉県,船橋市,海神,,,19000000,３ＬＤＫ,65.0,1987年,2009年第1四半期,2009,22.0
中古マンション等,千葉県,船橋市,海神,,,32000000,３ＬＤＫ,70.0,2007年,2009年第1四半期,2009,2.0
宅地(土地と建物),千葉県,船橋市,海神,,,19000000,その他,160.0,1985年,2009年第1四半期,2009,24.0
宅地(土地と建物),千葉県,船橋市,海神,,,46000000,その他,145.0,2007年,2009年第1四半期,2009,2.0
宅地(土地と建物),千葉県,船橋市,海神,,,59000000,その他,280.0,1973年,2009年第1四半期,2009,36.0
宅地(土地と建物),千葉県,船橋市,海神,,,49000000,その他,125.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,海神,,,59000000,その他,250.0,1987年,2009年第1四半期,2009,22.0
宅地(土地と建物),千葉県,船橋市,海神,,,73000000,その他,170.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,海神,,,48000000,その他,210.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,海神,,,46000000,その他,135.0,2008年,2009年第1四半期,2009,1.0
中古マンション等,千葉県,船橋市,葛飾町,,,24000000,３ＬＤＫ,70.0,1996年,2009年第1四半期,2009,13.0
中古マンション等,千葉県,船橋市,金杉台,,,4100000,３ＬＤＫ,45.0,1971年,2009年第1四半期,2009,38.0
宅地(土地と建物),千葉県,船橋市,北本町,,,10000000,その他,165.0,1981年,2009年第1四半期,2009,28.0
中古マンション等,千葉県,船橋市,北本町,,,23000000,３ＬＤＫ,75.0,2001年,2009年第1四半期,2009,8.0
中古マンション等,千葉県,船橋市,北本町,,,8200000,３ＬＤＫ,70.0,1973年,2009年第1四半期,2009,36.0
中古マンション等,千葉県,船橋市,栄町,,,9100000,３ＬＤＫ,70.0,1996年,2009年第1四半期,2009,13.0
宅地(土地と建物),千葉県,船橋市,栄町,,,30000000,その他,80.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,神保町,,,31000000,その他,270.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,63000000,その他,230.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,55000000,その他,185.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,53000000,その他,180.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,58000000,その他,145.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,23000000,その他,155.0,戦前,2009年第1四半期,2009,
宅地(土地と建物),千葉県,船橋市,坪井町,,,55000000,その他,185.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,63000000,その他,195.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,58000000,その他,165.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,40000000,その他,195.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,62000000,その他,195.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,49000000,その他,180.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,坪井町,,,59000000,その他,220.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,夏見,,,43000000,その他,165.0,2007年,2009年第1四半期,2009,2.0
宅地(土地と建物),千葉県,船橋市,夏見,,,41000000,その他,105.0,2003年,2009年第1四半期,2009,6.0
宅地(土地と建物),千葉県,船橋市,夏見,,,10000000,その他,110.0,1980年,2009年第1四半期,2009,29.0
宅地(土地と建物),千葉県,船橋市,夏見,,,27000000,その他,110.0,1986年,2009年第1四半期,2009,23.0
宅地(土地と建物),千葉県,船橋市,夏見台,,,31000000,その他,210.0,1989年,2009年第1四半期,2009,20.0
中古マンション等,千葉県,船橋市,飯山満町,,,4600000,３ＬＤＫ,70.0,1986年,2009年第1四半期,2009,23.0
中古マンション等,千葉県,船橋市,飯山満町,,,17000000,３ＬＤＫ,65.0,1999年,2009年第1四半期,2009,10.0
中古マンション等,千葉県,船橋市,飯山満町,,,9400000,３ＬＤＫ,70.0,1988年,2009年第1四半期,2009,21.0
中古マンション等,千葉県,船橋市,飯山満町,,,12000000,３ＬＤＫ,55.0,1996年,2009年第1四半期,2009,13.0
中古マンション等,千葉県,船橋市,飯山満町,,,27000000,３ＬＤＫ,70.0,2007年,2009年第1四半期,2009,2.0
中古マンション等,千葉県,船橋市,飯山満町,,,8300000,３ＬＤＫ,55.0,1982年,2009年第1四半期,2009,27.0
中古マンション等,千葉県,船橋市,飯山満町,,,6100000,３ＬＤＫ,70.0,1996年,2009年第1四半期,2009,13.0
中古マンション等,千葉県,船橋市,飯山満町,,,22000000,３ＬＤＫ,70.0,2007年,2009年第1四半期,2009,2.0
中古マンション等,千葉県,船橋市,飯山満町,,,25000000,３ＬＤＫ,70.0,2007年,2009年第1四半期,2009,2.0
中古マンション等,千葉県,船橋市,飯山満町,,,13000000,３ＬＤＫ,65.0,1996年,2009年第1四半期,2009,13.0
宅地(土地と建物),千葉県,船橋市,飯山満町,,,36000000,その他,105.0,2007年,2009年第1四半期,2009,2.0
宅地(土地と建物),千葉県,船橋市,飯山満町,,,34000000,その他,105.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,飯山満町,,,39000000,その他,165.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,飯山満町,,,38000000,その他,170.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,二和西,,,20000000,その他,200.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,二和西,,,24000000,その他,170.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,二和西,,,26000000,その他,175.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,船橋市,二和西,,,26000000,その他,165.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,二和西,,,26000000,その他,190.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,二和西,,,29000000,その他,195.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,二和西,,,27000000,その他,190.0,2009年,2009年第1四半期,2009,0.0
中古マンション等,千葉県,船橋市,本郷町,,,28000000,１ＬＤＫ,65.0,2001年,2009年第1四半期,2009,8.0
中古マンション等,千葉県,船橋市,前原東,,,15000000,３ＬＤＫ,70.0,1996年,2009年第1四半期,2009,13.0
中古マンション等,千葉県,船橋市,前原東,,,32000000,２ＬＤＫ,75.0,2001年,2009年第1四半期,2009,8.0
宅地(土地と建物),千葉県,船橋市,前原東,,,39000000,その他,330.0,1986年,2009年第1四半期,2009,23.0
中古マンション等,千葉県,船橋市,前原東,,,12000000,３ＬＤＫ,65.0,1994年,2009年第1四半期,2009,15.0
中古マンション等,千葉県,船橋市,前原東,,,27000000,２ＬＤＫ,75.0,2005年,2009年第1四半期,2009,4.0
宅地(土地と建物),千葉県,船橋市,丸山,,,17000000,その他,210.0,1978年,2009年第1四半期,2009,31.0
宅地(土地と建物),千葉県,船橋市,丸山,,,38000000,その他,145.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,船橋市,丸山,,,22000000,その他,115.0,2004年,2009年第1四半期,2009,5.0
宅地(土地と建物),千葉県,船橋市,丸山,,,17000000,その他,110.0,2006年,2009年第1四半期,2009,3.0
中古マンション等,千葉県,船橋市,丸山,,,5000000,３ＬＤＫ,65.0,1978年,2009年第1四半期,2009,31.0
宅地(土地と建物),千葉県,船橋市,丸山,,,15000000,その他,110.0,1993年,2009年第1四半期,2009,16.0
中古マンション等,千葉県,船橋市,丸山,,,7300000,３ＬＤＫ,65.0,1978年,2009年第1四半期,2009,31.0
宅地(土地と建物),千葉県,館山市,安布里,,,23000000,その他,500.0,1990年,2009年第1四半期,2009,19.0
宅地(土地と建物),千葉県,館山市,亀ケ原,,,22000000,その他,1900.0,,2009年第1四半期,2009,
宅地(土地と建物),千葉県,館山市,館山,,,17000000,その他,770.0,1963年,2009年第1四半期,2009,46.0
宅地(土地と建物),千葉県,館山市,長須賀,,,7600000,その他,450.0,,2009年第1四半期,2009,
宅地(土地と建物),千葉県,館山市,長須賀,,,12000000,その他,155.0,1981年,2009年第1四半期,2009,28.0
宅地(土地と建物),千葉県,館山市,犬石,,,9000000,その他,240.0,1990年,2009年第1四半期,2009,19.0
宅地(土地と建物),千葉県,館山市,塩見,,,9500000,その他,210.0,1998年,2009年第1四半期,2009,11.0
宅地(土地と建物),千葉県,館山市,塩見,,,12000000,その他,210.0,1998年,2009年第1四半期,2009,11.0
宅地(土地と建物),千葉県,館山市,高井,,,34000000,その他,190.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,館山市,高井,,,21000000,その他,165.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,館山市,正木,,,12000000,その他,480.0,1989年,2009年第1四半期,2009,20.0
宅地(土地と建物),千葉県,館山市,八幡,,,10000000,その他,400.0,1982年,2009年第1四半期,2009,27.0
宅地(土地と建物),千葉県,館山市,八幡,,,8700000,その他,165.0,1969年,2009年第1四半期,2009,40.0
宅地(土地と建物),千葉県,館山市,北条,,,41000000,その他,1500.0,1983年,2009年第1四半期,2009,26.0
宅地(土地と建物),千葉県,館山市,北条,,,7000000,その他,260.0,1972年,2009年第1四半期,2009,37.0
宅地(土地と建物),千葉県,館山市,北条,,,2000000,その他,105.0,1969年,2009年第1四半期,2009,40.0
宅地(土地と建物),千葉県,木更津市,祇園,,,19000000,その他,175.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,木更津市,祇園,,,17000000,その他,175.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,木更津市,清見台南,,,20000000,その他,280.0,1988年,2009年第1四半期,2009,21.0
宅地(土地と建物),千葉県,木更津市,東中央,,,40000000,その他,450.0,1975年,2009年第1四半期,2009,34.0
宅地(土地と建物),千葉県,木更津市,ほたる野,,,28000000,その他,195.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,木更津市,ほたる野,,,36000000,その他,300.0,2008年,2009年第1四半期,2009,1.0
宅地(土地と建物),千葉県,木更津市,ほたる野,,,33000000,その他,260.0,2007年,2009年第1四半期,2009,2.0
宅地(土地と建物),千葉県,木更津市,ほたる野,,,27000000,その他,290.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,木更津市,ほたる野,,,19000000,その他,190.0,2009年,2009年第1四半期,2009,0.0
宅地(土地と建物),千葉県,木更津市,貝渕,,,14000000,その他,660.0,1969年,2009年第1四半期,2009,40.0
