種類,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,取引時期,取引時期（年）,築年数
中古マンション等,愛知県,名古屋市瑞穂区,丸根町,瑞穂運動場東,11,1600.0,３ＬＤＫ,70,1994,2018年第3四半期,2018,30
中古マンション等,愛知県,名古屋市瑞穂区,丸根町,瑞穂運動場東,10,1300.0,３ＬＤＫ,70,0,2018年第1四半期,2018,2024
中古マンション等,愛知県,名古屋市瑞穂区,密柑山町,総合リハビリセンター,5,4200.0,４ＬＤＫ,110,2000,2021年第4四半期,2021,24
中古マンション等,愛知県,名古屋市瑞穂区,密柑山町,総合リハビリセンター,5,3900.0,３ＬＤＫ,85,2000,2018年第1四半期,2018,24
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,新瑞橋,3,4800.0,３ＬＤＫ,80,2021,2023年第1四半期,2023,3
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,新瑞橋,2,3200.0,３ＬＤＫ,70,2016,2022年第2四半期,2022,8
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,新瑞橋,3,3800.0,３ＬＤＫ,70,2016,2022年第1四半期,2022,8
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,新瑞橋,2,3400.0,２ＬＤＫ,70,2016,2022年第1四半期,2022,8
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,新瑞橋,2,3100.0,３ＬＤＫ,70,2016,2021年第4四半期,2021,8
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,新瑞橋,4,3300.0,３ＬＤＫ,70,2013,2019年第1四半期,2019,11
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,1,4300.0,３ＬＤＫ,75,1994,2023年第2四半期,2023,30
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,4,1900.0,１ＬＤＫ,50,1989,2022年第4四半期,2022,35
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,3,3800.0,３ＬＤＫ,65,2016,2022年第2四半期,2022,8
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,3,3300.0,２ＬＤＫ,60,2016,2021年第1四半期,2021,8
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,1,3200.0,２ＬＤＫ,65,1994,2020年第4四半期,2020,30
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,4,3400.0,４ＬＤＫ,90,1989,2020年第4四半期,2020,35
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,1,3400.0,２ＤＫ,65,2005,2020年第4四半期,2020,19
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,4,2700.0,３ＬＤＫ,70,1989,2020年第1四半期,2020,35
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,6,3100.0,３ＬＤＫ,85,0,2018年第3四半期,2018,2024
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,2,3300.0,２ＤＫ,65,2005,2018年第1四半期,2018,19
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,4,2000.0,３ＤＫ,60,1989,2018年第1四半期,2018,35
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,4500.0,４ＬＤＫ,85,2009,2023年第1四半期,2023,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,3,3000.0,３ＬＤＫ,70,0,2022年第3四半期,2022,2024
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,3700.0,,70,0,2022年第3四半期,2022,2024
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,3300.0,３ＬＤＫ,70,2012,2021年第4四半期,2021,12
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,4200.0,４ＬＤＫ,85,2009,2021年第3四半期,2021,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,3,3300.0,３ＬＤＫ,75,2003,2021年第2四半期,2021,21
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,0,4500.0,３ＬＤＫ,80,2014,2021年第1四半期,2021,10
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,3200.0,３ＬＤＫ,70,2009,2020年第4四半期,2020,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,2900.0,３ＬＤＫ,70,2009,2020年第3四半期,2020,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,6,3200.0,３ＬＤＫ,80,2003,2019年第3四半期,2019,21
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,3200.0,３ＬＤＫ,70,0,2019年第1四半期,2019,2024
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,3300.0,３ＬＤＫ,70,0,2019年第1四半期,2019,2024
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,1,4000.0,４ＬＤＫ,80,2012,2018年第3四半期,2018,12
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂運動場西,0,4400.0,４ＬＤＫ,80,2014,2018年第2四半期,2018,10
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,3,5200.0,３ＬＤＫ,70,2018,2023年第1四半期,2023,6
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,4,1100.0,１Ｋ,20,2009,2022年第4四半期,2022,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,3,880.0,１Ｋ,20,2009,2022年第3四半期,2022,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,4,1000.0,１Ｋ,20,2009,2022年第3四半期,2022,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,2,1000.0,１Ｋ,20,2009,2021年第1四半期,2021,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,3,1100.0,１Ｋ,20,2009,2020年第4四半期,2020,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,3,1100.0,１Ｋ,20,2009,2020年第4四半期,2020,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,4,3800.0,３ＬＤＫ,70,2018,2020年第4四半期,2020,6
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,1,3700.0,３ＬＤＫ,70,2010,2019年第2四半期,2019,14
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,1,3400.0,４ＬＤＫ,85,2010,2019年第1四半期,2019,14
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,0,3800.0,３ＬＤＫ,70,1995,2018年第2四半期,2018,29
中古マンション等,愛知県,名古屋市瑞穂区,南山町,いりなか,11,1500.0,１ＬＤＫ,55,1973,2022年第3四半期,2022,51
中古マンション等,愛知県,名古屋市瑞穂区,南山町,いりなか,10,2700.0,,115,0,2022年第2四半期,2022,2024
中古マンション等,愛知県,名古屋市瑞穂区,妙音通,新瑞橋,1,2900.0,３ＬＤＫ,70,1999,2023年第４四半期,2023,25
中古マンション等,愛知県,名古屋市瑞穂区,妙音通,新瑞橋,1,3100.0,３ＬＤＫ,70,1999,2018年第3四半期,2018,25
中古マンション等,愛知県,名古屋市瑞穂区,妙音通,妙音通,0,3000.0,３ＬＤＫ,70,2005,2022年第2四半期,2022,19
中古マンション等,愛知県,名古屋市瑞穂区,妙音通,妙音通,0,3600.0,３ＬＤＫ,65,2015,2021年第1四半期,2021,9
中古マンション等,愛知県,名古屋市瑞穂区,妙音通,妙音通,0,3000.0,,70,0,2020年第4四半期,2020,2024
中古マンション等,愛知県,名古屋市瑞穂区,妙音通,妙音通,0,2900.0,３ＬＤＫ,70,2010,2018年第2四半期,2018,14
中古マンション等,愛知県,名古屋市瑞穂区,村上町,瑞穂区役所,9,3400.0,３ＬＤＫ,80,2002,2019年第3四半期,2019,22
中古マンション等,愛知県,名古屋市瑞穂区,村上町,瑞穂区役所,10,2500.0,３ＬＤＫ,65,1994,2018年第2四半期,2018,30
中古マンション等,愛知県,名古屋市瑞穂区,村上町,瑞穂区役所,9,2100.0,３ＬＤＫ,75,1994,2018年第1四半期,2018,30
中古マンション等,愛知県,名古屋市瑞穂区,明前町,堀田(名古屋市営),4,2800.0,２ＬＤＫ,60,2018,2021年第2四半期,2021,6
中古マンション等,愛知県,名古屋市瑞穂区,明前町,堀田(名古屋市営),8,2000.0,,75,2000,2021年第1四半期,2021,24
中古マンション等,愛知県,名古屋市瑞穂区,明前町,堀田(名古屋市営),4,3000.0,３ＬＤＫ,60,2018,2021年第1四半期,2021,6
中古マンション等,愛知県,名古屋市瑞穂区,明前町,堀田(名古屋市営),5,3100.0,３ＬＤＫ,65,0,2020年第4四半期,2020,2024
中古マンション等,愛知県,名古屋市瑞穂区,明前町,堀田(名古屋市営),10,2000.0,４ＬＤＫ,70,2000,2020年第1四半期,2020,24
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),4,270.0,３ＬＤＫ,70,2005,2022年第4四半期,2022,19
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),4,2300.0,３ＬＤＫ,70,2002,2022年第4四半期,2022,22
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),5,2000.0,４ＬＤＫ,75,2002,2022年第3四半期,2022,22
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),4,2700.0,４ＬＤＫ,75,2005,2021年第3四半期,2021,19
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),5,2300.0,４ＬＤＫ,75,2002,2020年第3四半期,2020,22
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),4,2700.0,３ＬＤＫ,90,2005,2020年第1四半期,2020,19
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),4,2200.0,３ＬＤＫ,70,2005,2019年第3四半期,2019,19
中古マンション等,愛知県,名古屋市瑞穂区,桃園町,堀田(名鉄),4,3000.0,４ＬＤＫ,85,2005,2018年第3四半期,2018,19
中古マンション等,愛知県,名古屋市瑞穂区,師長町,瑞穂運動場東,7,850.0,３ＬＤＫ,60,1977,2022年第4四半期,2022,47
中古マンション等,愛知県,名古屋市瑞穂区,師長町,瑞穂運動場東,7,1900.0,２ＬＤＫ,70,1988,2019年第3四半期,2019,36
中古マンション等,愛知県,名古屋市瑞穂区,師長町,瑞穂運動場東,1,1500.0,２ＬＤＫ,55,0,2018年第2四半期,2018,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富ケ丘町,瑞穂運動場東,8,4200.0,２ＬＤＫ,105,2004,2018年第1四半期,2018,20
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,7,4200.0,３ＬＤＫ,85,2012,2023年第４四半期,2023,12
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,7,3300.0,３ＬＤＫ,80,0,2023年第3四半期,2023,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,2,260.0,１Ｋ,15,1988,2023年第3四半期,2023,36
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,7,6500.0,３ＬＤＫ,105,2015,2023年第3四半期,2023,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,5,3900.0,３ＬＤＫ,80,1997,2023年第3四半期,2023,27
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,4,6500.0,３ＬＤＫ,80,0,2023年第3四半期,2023,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,7,3000.0,４ＬＤＫ,115,1999,2023年第2四半期,2023,25
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,4,6200.0,４ＬＤＫ,80,2020,2023年第2四半期,2023,4
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,7,4000.0,,85,0,2022年第4四半期,2022,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,4,5800.0,４ＬＤＫ,100,2006,2022年第3四半期,2022,18
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,8,4000.0,３ＬＤＫ,85,2011,2022年第2四半期,2022,13
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,4,2400.0,１ＤＫ,60,1996,2021年第3四半期,2021,28
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,5,3800.0,４ＬＤＫ,105,1996,2021年第3四半期,2021,28
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,7,5700.0,３ＬＤＫ,90,2015,2021年第2四半期,2021,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,3,200.0,１Ｒ,15,1988,2021年第2四半期,2021,36
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,8,4000.0,３ＬＤＫ,80,0,2021年第1四半期,2021,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,4,5500.0,３ＬＤＫ,80,2007,2021年第1四半期,2021,17
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,2,330.0,１Ｋ,15,1995,2021年第1四半期,2021,29
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,9,4300.0,３ＬＤＫ,125,1998,2021年第1四半期,2021,26
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,3,2700.0,４ＬＤＫ,110,1990,2020年第4四半期,2020,34
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,4,4000.0,３ＬＤＫ,85,2006,2020年第4四半期,2020,18
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,6,2600.0,４ＬＤＫ,85,0,2020年第3四半期,2020,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,8,5800.0,３ＬＤＫ,85,2015,2020年第2四半期,2020,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,2,1900.0,２ＤＫ,50,1990,2019年第4四半期,2019,34
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,6,3400.0,４ＬＤＫ,105,1997,2019年第3四半期,2019,27
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,1,3100.0,４ＬＤＫ,125,1985,2019年第2四半期,2019,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,6,3100.0,４ＬＤＫ,95,1997,2019年第2四半期,2019,27
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,5,2400.0,３ＬＤＫ,75,1996,2019年第1四半期,2019,28
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,5,7700.0,４ＬＤＫ,140,2001,2019年第1四半期,2019,23
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,総合リハビリセンター,7,3700.0,２ＤＫ,80,2003,2018年第1四半期,2018,21
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,8,4900.0,３ＬＤＫ,75,2010,2023年第3四半期,2023,14
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,10,6200.0,３ＬＤＫ,75,2015,2023年第1四半期,2023,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,8,6800.0,３ＬＤＫ,90,0,2022年第3四半期,2022,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,10,5200.0,３ＬＤＫ,85,2015,2021年第4四半期,2021,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,6,3600.0,３ＬＤＫ,65,1995,2021年第4四半期,2021,29
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,13,5100.0,,75,0,2021年第4四半期,2021,2024
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,10,4600.0,３ＬＤＫ,75,2015,2021年第3四半期,2021,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,7,5000.0,４ＬＤＫ,90,2010,2021年第2四半期,2021,14
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,6,3200.0,３ＬＤＫ,65,1995,2021年第1四半期,2021,29
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,9,3300.0,３ＬＤＫ,115,1998,2020年第3四半期,2020,26
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,10,4500.0,３ＬＤＫ,75,2015,2020年第3四半期,2020,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,10,18000.0,３ＬＤＫ,135,2015,2020年第2四半期,2020,9
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,6,2900.0,３ＬＤＫ,75,1995,2020年第1四半期,2020,29
中古マンション等,愛知県,名古屋市瑞穂区,彌富町,八事,8,3500.0,４ＬＤＫ,80,2003,2019年第4四半期,2019,21
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,9,180.0,１Ｋ,15,1985,2022年第4四半期,2022,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,10,200.0,２ＬＤＫ,15,1985,2021年第4四半期,2021,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,3,3300.0,４ＬＤＫ,80,2007,2021年第1四半期,2021,17
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,9,200.0,,15,1985,2020年第4四半期,2020,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,9,190.0,１Ｒ,15,1985,2020年第4四半期,2020,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,9,240.0,１Ｋ,15,1985,2020年第3四半期,2020,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,9,200.0,１Ｋ,15,1985,2020年第1四半期,2020,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,9,190.0,１Ｋ,15,1985,2020年第1四半期,2020,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,4,2300.0,２ＤＫ,60,2007,2018年第3四半期,2018,17
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,新瑞橋,3,3300.0,３ＬＤＫ,70,2000,2018年第1四半期,2018,24
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,8,770.0,１Ｋ,15,1985,2023年第４四半期,2023,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,7,3400.0,４ＬＤＫ,85,2010,2023年第2四半期,2023,14
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,7,430.0,１Ｋ,20,1991,2023年第2四半期,2023,33
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,6,350.0,１Ｒ,20,1991,2023年第1四半期,2023,33
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,7,2100.0,３ＬＤＫ,65,1998,2022年第4四半期,2022,26
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,18,1900.0,３ＬＤＫ,75,1990,2022年第3四半期,2022,34
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,8,380.0,１Ｋ,20,1991,2021年第3四半期,2021,33
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,9,370.0,１Ｋ,15,1985,2021年第1四半期,2021,39
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,8,3100.0,３ＬＤＫ,70,2013,2021年第1四半期,2021,11
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,8,3800.0,４ＬＤＫ,80,2010,2021年第1四半期,2021,14
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,8,3800.0,４ＬＤＫ,80,2013,2021年第1四半期,2021,11
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,8,3600.0,３ＬＤＫ,70,2010,2020年第4四半期,2020,14
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,7,2500.0,３ＬＤＫ,65,1998,2020年第4四半期,2020,26
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,8,3800.0,４ＬＤＫ,80,2010,2020年第1四半期,2020,14
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,7,2500.0,４ＬＤＫ,85,1998,2018年第2四半期,2018,26
中古マンション等,愛知県,名古屋市瑞穂区,彌富通,瑞穂運動場東,6,2000.0,３ＬＤＫ,75,1998,2018年第1四半期,2018,26
中古マンション等,愛知県,名古屋市瑞穂区,山下通,瑞穂運動場東,5,2200.0,３ＬＤＫ,75,0,2021年第2四半期,2021,2024
中古マンション等,愛知県,名古屋市瑞穂区,陽明町,総合リハビリセンター,10,4300.0,３ＬＤＫ,70,2011,2022年第1四半期,2022,13
中古マンション等,愛知県,名古屋市瑞穂区,荒崎町,堀田(名古屋市営),8,2400.0,４ＬＤＫ,80,2003,2017年第2四半期,2017,21
中古マンション等,愛知県,名古屋市瑞穂区,荒崎町,堀田(名古屋市営),9,2500.0,３ＬＤＫ,70,2003,2017年第1四半期,2017,21
中古マンション等,愛知県,名古屋市瑞穂区,市丘町,瑞穂運動場東,4,2400.0,４ＬＤＫ,80,0,2017年第3四半期,2017,2024
中古マンション等,愛知県,名古屋市瑞穂区,市丘町,瑞穂運動場東,4,2700.0,３ＬＤＫ,70,2007,2017年第3四半期,2017,17
中古マンション等,愛知県,名古屋市瑞穂区,市丘町,瑞穂運動場東,8,3600.0,４ＬＤＫ,115,1999,2017年第2四半期,2017,25
中古マンション等,愛知県,名古屋市瑞穂区,市丘町,瑞穂運動場東,5,5600.0,４ＬＤＫ,110,2010,2017年第1四半期,2017,14
中古マンション等,愛知県,名古屋市瑞穂区,浮島町,豊田本町,5,980.0,３ＬＤＫ,70,1985,2017年第2四半期,2017,39
中古マンション等,愛知県,名古屋市瑞穂区,浮島町,豊田本町,4,850.0,２ＬＤＫ,55,1975,2017年第2四半期,2017,49
中古マンション等,愛知県,名古屋市瑞穂区,牛巻町,熱田,11,900.0,３ＬＤＫ,60,1985,2017年第2四半期,2017,39
中古マンション等,愛知県,名古屋市瑞穂区,牛巻町,神宮前,8,3200.0,２ＬＤＫ,80,2004,2017年第4四半期,2017,20
中古マンション等,愛知県,名古屋市瑞穂区,牛巻町,神宮前,8,3100.0,３ＬＤＫ,85,2004,2017年第1四半期,2017,20
中古マンション等,愛知県,名古屋市瑞穂区,大殿町,瑞穂区役所,7,2700.0,３ＬＤＫ,75,1996,2017年第2四半期,2017,28
中古マンション等,愛知県,名古屋市瑞穂区,柏木町,総合リハビリセンター,6,2400.0,３ＬＤＫ,80,2001,2017年第3四半期,2017,23
中古マンション等,愛知県,名古屋市瑞穂区,河岸町,妙音通,6,250.0,１Ｋ,15,1989,2017年第3四半期,2017,35
中古マンション等,愛知県,名古屋市瑞穂区,汐路町,瑞穂運動場西,6,2700.0,４ＬＤＫ,80,1985,2017年第3四半期,2017,39
中古マンション等,愛知県,名古屋市瑞穂区,汐路町,瑞穂区役所,8,300.0,１Ｋ,15,1988,2017年第4四半期,2017,36
中古マンション等,愛知県,名古屋市瑞穂区,洲雲町,桜山,4,1900.0,３ＬＤＫ,55,1987,2017年第3四半期,2017,37
中古マンション等,愛知県,名古屋市瑞穂区,洲雲町,桜山,3,2800.0,３ＬＤＫ,75,2000,2017年第1四半期,2017,24
中古マンション等,愛知県,名古屋市瑞穂区,洲山町,新瑞橋,1,2100.0,２ＬＤＫ,50,1986,2017年第3四半期,2017,38
中古マンション等,愛知県,名古屋市瑞穂区,洲山町,新瑞橋,4,1600.0,４ＬＤＫ,80,1996,2017年第1四半期,2017,28
中古マンション等,愛知県,名古屋市瑞穂区,大喜町,瑞穂運動場西,11,1400.0,２ＤＫ,60,1986,2017年第2四半期,2017,38
中古マンション等,愛知県,名古屋市瑞穂区,竹田町,桜山,15,2500.0,３ＬＤＫ,70,2002,2017年第1四半期,2017,22
中古マンション等,愛知県,名古屋市瑞穂区,岳見町,瑞穂運動場東,10,4100.0,４ＬＤＫ,100,2008,2017年第1四半期,2017,16
中古マンション等,愛知県,名古屋市瑞穂区,田辺通,総合リハビリセンター,15,2900.0,４ＬＤＫ,95,1998,2017年第3四半期,2017,26
中古マンション等,愛知県,名古屋市瑞穂区,田辺通,総合リハビリセンター,13,2100.0,３ＬＤＫ,145,1972,2017年第3四半期,2017,52
中古マンション等,愛知県,名古屋市瑞穂区,田辺通,瑞穂運動場東,2,2600.0,３ＬＤＫ,65,0,2017年第3四半期,2017,2024
中古マンション等,愛知県,名古屋市瑞穂区,田辺通,瑞穂運動場東,4,1500.0,３ＬＤＫ,70,1985,2017年第3四半期,2017,39
中古マンション等,愛知県,名古屋市瑞穂区,田辺通,瑞穂運動場東,4,2000.0,３ＬＤＫ,70,1995,2017年第2四半期,2017,29
中古マンション等,愛知県,名古屋市瑞穂区,豊岡通,瑞穂運動場西,9,600.0,１ＤＫ,40,1989,2017年第2四半期,2017,35
中古マンション等,愛知県,名古屋市瑞穂区,中根町,瑞穂運動場東,12,2500.0,３ＬＤＫ,75,2004,2017年第3四半期,2017,20
中古マンション等,愛知県,名古屋市瑞穂区,中山町,桜山,7,3700.0,３ＬＤＫ,70,2013,2017年第3四半期,2017,11
中古マンション等,愛知県,名古屋市瑞穂区,萩山町,瑞穂運動場西,9,3800.0,４ＬＤＫ,100,1998,2017年第1四半期,2017,26
中古マンション等,愛知県,名古屋市瑞穂区,八勝通,瑞穂運動場東,7,2500.0,３ＬＤＫ,65,1996,2017年第3四半期,2017,28
中古マンション等,愛知県,名古屋市瑞穂区,春山町,総合リハビリセンター,7,3500.0,３ＬＤＫ,100,1998,2017年第3四半期,2017,26
中古マンション等,愛知県,名古屋市瑞穂区,日向町,瑞穂運動場東,4,4400.0,,75,0,2017年第4四半期,2017,2024
中古マンション等,愛知県,名古屋市瑞穂区,日向町,瑞穂運動場東,4,4000.0,３ＬＤＫ,75,0,2017年第3四半期,2017,2024
中古マンション等,愛知県,名古屋市瑞穂区,姫宮町,新瑞橋,3,3600.0,３ＬＤＫ,75,2015,2017年第1四半期,2017,9
中古マンション等,愛知県,名古屋市瑞穂区,松園町,瑞穂運動場東,8,3400.0,３ＬＤＫ,70,0,2017年第4四半期,2017,2024
中古マンション等,愛知県,名古屋市瑞穂区,豆田町,神宮前,14,2700.0,３ＬＤＫ,70,2009,2017年第3四半期,2017,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,1,3400.0,２ＤＫ,70,2005,2017年第4四半期,2017,19
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,1,3500.0,２ＤＫ,65,0,2017年第4四半期,2017,2024
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,3,4200.0,２ＬＤＫ＋Ｓ,70,2009,2017年第4四半期,2017,15
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,2,4000.0,,50,2015,2017年第3四半期,2017,9
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,桜山,1,2600.0,１Ｋ,45,1994,2017年第1四半期,2017,30
中古マンション等,愛知県,名古屋市瑞穂区,瑞穂通,瑞穂区役所,6,4000.0,３ＬＤＫ,80,2010,2017年第3四半期,2017,14
